"","site","a","v","e","err","mean_offset","median_offset","equilibrium","sd_offset","sd_offset_mean_daily","amplitude_offset.95","amplitude_offset.975","amplitude_offset_mean_daily","CV_offset","slope","offset_of_maxima.95","offset_of_maxima.975","offset_of_maxima1.00","offset_of_maxima_mean_daily.95","offset_of_maxima_mean_daily.975","offset_of_maxima_mean_daily1.00","p95_daily_maxima_offset","offset_of_minima.05","offset_of_minima.025","offset_of_minima.00","offset_of_minima_mean_daily.05","offset_of_minima_mean_daily.025","offset_of_minima_mean_daily.00","p5_daily_minima_offset"
"3729","SI-141220-99999","-3","0.1","-1","1","-3.03778058007257","-3.07857011544814","49.1871851693188","0.898463332532259","0.861900422832602","1.9285870892263","5.84906893063397","3.55792239051932","-0.445462196907298","1.08116262536612","-2.28235081047346","-0.0737162815762709","6.34417060180112","-1.6301742976683","-1.47022274792704","-1.29766180864843","3.20370560977043","-4.21093789969977","-5.92278521221024","-11.7864531530912","-4.48526954192723","-4.66462050780983","-4.85558419916775","-8.37325332331302"
"3730","SI-141220-99999","-3","0.1","0.2","1","-2.9193557450722","-2.8958209844805","166.096934589141","0.330461076795839","0.307549850314875","1.49046801867174","1.17140365920903","2.48293129297357","-0.374641953537763","1.01891533169564","-2.31112196456113","-2.29396900511971","-0.525519425810955","-2.04681717906392","-1.8861065771217","-1.7113377534894","0.728877577803298","-3.80158998323288","-3.46537266432875","-4.12383589343815","-3.92191715725519","-4.05182946349004","-4.19426904646296","-6.59215884685308"
"3731","SI-141220-99999","-3","0.1","0.6","1","-2.93340606717878","-2.92451735478916","891.3709023248","0.207925009636927","0.203071007516343","1.05826422303985","0.303100855021516","2.15901862043019","-0.362639544858552","1.00333488623255","-2.38096970118458","-2.66524014891812","-2.33389808055377","-2.25072585993591","-2.10761581202967","-1.95880110534192","0.718151069589624","-3.43923392422444","-2.96834100393964","-1.87714144290026","-3.82890981162919","-3.96829410119799","-4.11781972577211","-6.8034268180675"
"3732","SI-141220-99999","-3","0.1","1","1","-2.98109486329446","-3.004936360321","-160.364833650481","0.0568534352957393","0.0484897627890507","0.0500707880815838","-1.19094311804609","2.01651088289364","-0.35086138104481","0.982680509104186","-3.00440600010958","-3.4746856820572","-4.67878771552596","-2.3676073958877","-2.21267186042331","-2.0494710848758","0.825906387020549","-3.05447678819116","-2.28374256401111","-2.06599153526223","-3.77733037057047","-3.91850066384657","-4.06598196776945","-6.50055876312606"
"3733","SI-141220-99999","-3","0.3","-0.2","1","-3.0001645240139","-3.0340992623744","37.0141508548851","1.23887666544072","1.21536769944484","4.63418381160419","5.96259048995257","4.96040825632569","-0.473040501351396","1.11879353723199","-0.617110802584893","0.329861881905682","5.05398955414361","-0.883120002491911","-0.686233625736031","-0.478044059646015","2.58133789921602","-5.25129461418908","-5.63272860804689","-8.50144774477163","-5.03598783719162","-5.22964288034209","-5.4384523159717","-8.27112408927825"
"3734","SI-141220-99999","-3","0.3","-0.6","1","-2.96047164313079","-3.00755471661066","34.1464655618041","1.38976636797149","1.36120796562117","4.74233740901965","7.69857655356278","5.31880734491484","-0.482376468587716","1.13223712277476","-0.638441209240732","0.866687197227545","7.80776578540515","-0.619183078467396","-0.433626797494862","-0.248880964459906","4.01984542542311","-5.38077861826039","-6.83188935633524","-10.2854919308929","-5.13255120311139","-5.3386277299171","-5.56768830937474","-9.42677680487466"
"3735","SI-141220-99999","-3","0.3","-1","1","-2.96021037520788","-2.97503089586031","30.6500602621832","1.61802668528279","1.56945178095466","4.93576595823039","9.56665957610275","5.57241418903101","-0.501795486832311","1.15669790183709","-0.349767180718882","1.95568049452536","9.95065835599829","-0.547974273050358","-0.336763167265922","-0.125519398495938","5.38915717333485","-5.28553313894927","-7.6109790815774","-14.9040523853522","-5.33269129169587","-5.51927018477568","-5.69793358752694","-10.9753958091114"
"3736","SI-141220-99999","-3","0.3","0.2","1","-3.0051926888401","-3.04493647699329","45.9368920099823","0.978586339159827","0.948287463470544","3.92061711969804","4.13641200602259","4.23030721578236","-0.449666096705243","1.08792762812799","-0.919311444242922","-0.552111039602142","2.66292659500927","-1.27878233500668","-1.11194807170355","-0.931668281053865","2.22957030244413","-4.83992856394096","-4.68852304562473","-5.31438834155341","-4.77832733904111","-4.96363566193597","-5.16197549683623","-7.89690858236499"
"3737","SI-141220-99999","-3","0.3","0.6","1","-3.10701538164039","-3.13737229345594","54.9954629982582","0.853046684354645","0.832804970478482","3.52238014613891","2.85409579266016","4.20366657689543","-0.448384127894546","1.07186077666718","-1.24788717657581","-1.50816956601489","0.412430174821068","-1.46632263333232","-1.28586758737213","-1.08698183525009","1.83215351566496","-4.77026732271471","-4.36226535867504","-4.70405770584943","-4.91312859983829","-5.09584119432522","-5.29064841214552","-8.20763811221721"
"3738","SI-141220-99999","-3","0.3","1","1","-3.0075432405135","-3.04318135321565","78.5394812500183","0.632802287975457","0.61266554980345","2.26156507549867","1.36177064061551","3.64073583071064","-0.416123106725835","1.04503617204323","-1.9831290984348","-2.23063777237047","-2.63945050996602","-1.57478774639071","-1.40875369857861","-1.23265899705092","2.01436662877914","-4.24469417393346","-3.59240841298598","-3.30060316153191","-4.505423762954","-4.67807843993694","-4.87339482776156","-7.74589311503906"
"3739","SI-141220-99999","-3","0.5","-0.2","1","-3.00585927281838","-3.07305142829502","27.2543731886685","2.02111390148873","2.00059429730271","7.07651997719483","9.26137928734159","6.86317402562081","-0.53837781576425","1.19398264256582","0.537173147792057","1.84832987556769","6.74445361800328","0.0319696386336411","0.246954788229543","0.468602449922094","4.86524360742991","-6.53934682940277","-7.41304941177391","-10.9637874297495","-5.9270978395195","-6.14892416797728","-6.39457157569872","-10.314622619421"
"3740","SI-141220-99999","-3","0.5","-0.6","1","-2.98101410676962","-3.04834535604068","26.1164256233862","2.16077027468646","2.09685133033841","7.41997056671433","11.5249335210071","7.24828734831359","-0.546658846005632","1.20762680815704","0.844522783547436","3.06174984220517","10.9108692830034","0.266509043803024","0.50120565695681","0.74526737148802","6.12192642715936","-6.5754477831669","-8.46318367880192","-13.3734824405978","-6.01304763005275","-6.24775211789782","-6.50301997682557","-12.0843675768723"
"3741","SI-141220-99999","-3","0.5","-1","1","-3.06175601407957","-3.11779167595023","24.9368737214656","2.43384736835424","2.36004755299297","7.71823227199294","13.0312140808602","8.09812506943035","-0.573906234052754","1.2323383222924","0.810580524874467","3.6066337650892","15.7694097200208","0.547450867615541","0.803397311740826","1.04968608247901","7.25114587146234","-6.90765174711847","-9.424580315771","-19.9492655676448","-6.48857938954411","-6.76034958339742","-7.04843898695134","-13.3169975827934"
"3742","SI-141220-99999","-3","0.5","0.2","1","-3.01501099848127","-3.10395192296648","30.9393126551883","1.69810437844963","1.65035831954204","6.64308830757287","7.22487836493464","6.43376274543331","-0.513704831666406","1.15719191434705","0.305301208577827","0.811958011814724","3.73261369381083","-0.183062780255","0.0367813888896485","0.26592246908798","3.82567627301279","-6.33778709899504","-6.41292035311992","-8.84603221720922","-5.77263448714751","-5.9675011047505","-6.16784027634533","-9.60407634287968"
"3743","SI-141220-99999","-3","0.5","0.6","1","-3.13278220936358","-3.21123903952624","37.0705551925219","1.42122643062819","1.39804174335481","5.98681972593542","5.55699236924864","6.03154671648454","-0.502201486598599","1.12376820398379","0.120929333855482","-0.0420056208462043","-0.693544490160669","-0.510337432078435","-0.316972462575693","-0.113525412529603","3.86676660125721","-5.86589039207993","-5.59899799009485","-6.08958144731744","-5.71580054704269","-5.91919542603491","-6.14507212901414","-9.70121109638582"
"3744","SI-141220-99999","-3","0.5","1","1","-2.98299855791275","-3.04779700692269","37.5937509678038","1.34307211472023","1.31793580984633","5.35113583471662","4.34132767408214","5.81179095034633","-0.480541535183852","1.1154639804509","-0.258412824815331","-0.600368461453662","-0.301893875036832","-0.506369213154149","-0.316930338104314","-0.125133731556184","3.90008384900084","-5.60954865953195","-4.9416961355358","-4.491768990915","-5.55197263551418","-5.74087568195858","-5.93692468190251","-9.26893613738802"
"3745","SI-141220-99999","-5","-0.1","-0.2","1","-4.96004234659725","-4.95026356596109","-246.953650830274","0.00200031275760715","0.00572892642756528","-0.173123747537236","0.329168472431743","0.894740506563394","-0.572955553408658","0.98082797696996","-5.28092719375738","-5.12109406632772","-2.42032896654494","-4.86226463853278","-4.73641229819111","-4.60007543025689","-2.00559634124121","-5.10780344622014","-5.45026253875947","-6.26420408007482","-5.18857206442168","-5.33288521937572","-5.49481593682028","-8.06213119523544"
"3746","SI-141220-99999","-5","-0.1","-0.6","1","-5.01917994868906","-5.02108848153676","599.873317416392","0.237530386167554","0.223293201148047","0.197875435845862","1.53519875912212","1.16438193350481","-0.6003812825107","1.00853435916023","-5.15088878347525","-4.31711678347758","0.387861615563132","-4.70919728142566","-4.60167434284622","-4.49275452928431","-1.6691633074483","-5.34876421932111","-5.8523155425997","-7.69658902614129","-5.34761962129137","-5.49451724762986","-5.65713646278911","-8.17805742473062"
"3747","SI-141220-99999","-5","-0.1","-1","1","-4.91980628469866","-4.91795862566159","279.259791142552","0.333194013169008","0.32539380509046","0.45758744056571","2.98566191724546","1.39886307330167","-0.59738914282415","1.01839173564429","-4.99003698747251","-3.70743175573937","4.16868926342431","-4.62751580089586","-4.46740389353923","-4.28467527106747","-0.9107434665796","-5.44762442803822","-6.69309367298484","-10.4404662364922","-5.34192180106542","-5.50579489701784","-5.68353834436914","-8.7821971386648"
"3748","SI-141220-99999","-5","-0.1","0.2","1","-4.82603792063613","-4.82548242667355","-91.6620566582572","-0.227642461998261","-0.232041277214647","-0.855681298375011","-1.42938966537266","0.520329260811302","-0.53568601239342","0.953335961832352","-5.39101734200066","-5.42735028156394","-3.58696842674207","-4.97159675643403","-4.86612941486074","-4.75978671161995","-2.00792288216988","-4.53533604362565","-3.99796061619128","-3.98782066553064","-4.98384038935777","-5.12357973273208","-5.28011597243125","-7.61669665764388"
"3749","SI-141220-99999","-5","-0.1","0.6","1","-4.97181598785147","-4.98726541469901","-85.277884819004","-0.253763159687978","-0.25316260333047","-1.02090830204472","-2.09138258924791","0.279249848518103","-0.550473404792511","0.948763577678042","-5.84267092188297","-6.1949288898458","-5.73770989234627","-5.25519784653544","-5.12871432474744","-4.98227355957818","-2.15743998164165","-4.82176261983825","-4.10354630059789","-2.99675270427277","-5.03731143819779","-5.1488211307848","-5.26152340809628","-8.11395284436765"
"3750","SI-141220-99999","-5","-0.1","1","1","-5.00798119745137","-5.01694509689339","-49.3506709823289","-0.493771504610548","-0.476737733628838","-2.05985844072368","-3.59044039766286","0.148841978324324","-0.53117111665658","0.918049106942167","-6.28443877333887","-7.01453166628335","-6.46189964048057","-5.34552887582487","-5.22929870728576","-5.09681615898181","-2.15711807245693","-4.22458033261519","-3.42409126862049","-2.32651658879338","-4.98075990100897","-5.10573715207561","-5.24565813730614","-7.93002953352998"
"3751","SI-141220-99999","-5","-0.3","-0.2","1","-5.06623001061853","-5.10617380460119","-43.461244363102","-0.530884998545632","-0.510706289086715","-2.55907813389936","-2.73543477770907","-1.02010225441932","-0.534562332889218","0.908253896961621","-6.7615356352003","-6.6228050766624","-5.58908858010408","-6.01669429934235","-5.90877317156282","-5.79628838349304","-2.17475572542423","-4.20245750130093","-3.88737029895333","-5.47360141659594","-4.50912149727816","-4.63715105624919","-4.77618612907371","-8.0682689530895"
"3752","SI-141220-99999","-5","-0.3","-0.6","1","-4.99598447461892","-5.03015597588375","-48.3498717156593","-0.450711671703814","-0.442001790420339","-2.34065865993293","-1.78850755598607","-1.02694075493822","-0.534046205432866","0.916884223556728","-6.4926645530766","-6.06146577513148","-4.14038035619961","-5.89646797600357","-5.77447807747979","-5.63619960435842","-2.48716727151929","-4.15200589314366","-4.27295821914542","-7.76250139171735","-4.34677323360364","-4.46773209137954","-4.6092588494202","-7.82683713852018"
"3753","SI-141220-99999","-5","-0.3","-1","1","-4.99664303576954","-5.01468723288865","-63.3072923042715","-0.310427836853979","-0.299576715335976","-2.07910297758916","-0.538186993277549","-0.76062578788958","-0.547967220067313","0.933436809690291","-6.34844645365197","-5.50771543236201","-1.41174267844721","-5.69999832735551","-5.5939772664465","-5.47720550001725","-2.13692867203103","-4.26934347606281","-4.96952843908446","-8.44872148970904","-4.49325926917156","-4.59885828496628","-4.71657971212767","-7.99990013604221"
"3754","SI-141220-99999","-5","-0.3","0.2","1","-4.96343929653302","-4.97374537342717","-34.6888892791048","-0.660338007592106","-0.640393164887751","-2.76822224069526","-3.39589670378308","-1.17772304398294","-0.508388616182429","0.893139309341813","-6.80584791588942","-6.8042660540258","-6.94056301666496","-5.91987783415833","-5.81134430613587","-5.69843639324409","-2.21964763016435","-4.03762567519416","-3.40836935024272","-4.09766095731437","-4.27887092061244","-4.38906117639645","-4.52071334926116","-7.72794023388959"
"3755","SI-141220-99999","-5","-0.3","0.6","1","-5.02727098948257","-4.95888874512377","-30.0789279827168","-0.761807931054038","-0.738067815977746","-3.29362604833275","-4.38855279140889","-1.51142147905249","-0.505556610444324","0.879839006503657","-6.89892904255882","-7.30480321393653","-7.67003178963971","-6.14934149849228","-6.04765208847106","-5.93566751072693","-2.21843775161956","-3.60530299422607","-2.91625042252764","-2.19232886483508","-4.23416472418617","-4.32593591260378","-4.42424603167443","-7.5730544706155"
"3756","SI-141220-99999","-5","-0.3","1","1","-4.97541965159292","-5.00343121021769","-24.2834852386813","-0.882866648018647","-0.861282639416796","-3.77939640742974","-5.39474649200611","-1.6717530667908","-0.485621284089972","0.861956299545687","-7.20467899078007","-7.92367278023247","-8.10306120141822","-6.22878265670419","-6.12775024771629","-6.02141572503917","-2.03898901086064","-3.42528258335032","-2.52892628822637","-0.917227797767975","-4.12917488003615","-4.2311864508602","-4.34966265824837","-7.62903055212412"
"3757","SI-141220-99999","-5","-0.5","-0.2","1","-5.00024659756742","-4.91307452950893","-20.4200704002858","-0.89508400666239","-0.869975832164444","-3.96969595695927","-4.54539127981825","-2.95977670324314","-0.487446255166241","0.84461119511313","-7.53319800640695","-7.84374311799974","-7.65607208691734","-6.8482966324738","-6.77384587407586","-6.68593264567098","-2.19435068929489","-3.56350204944768","-3.29835183818149","-2.75151497110735","-3.53073383358921","-3.61821381551092","-3.72615594242785","-7.62228595793983"
"3758","SI-141220-99999","-5","-0.5","-0.6","1","-4.93900965883638","-4.82781715301761","-22.2997131686739","-0.777688279881889","-0.756659923865497","-3.53402926775704","-3.79435258884193","-2.79130353252415","-0.492641522609094","0.854984862547808","-7.078247113877","-7.28628565891455","-6.43180660161551","-6.71428282076188","-6.62742782997989","-6.53099709074942","-2.17278174549956","-3.54421784611996","-3.49193307007263","-5.48799433152268","-3.5779080256711","-3.65311082466207","-3.73969355822527","-7.48327242803019"
"3759","SI-141220-99999","-5","-0.5","-1","1","-4.93418362388401","-4.8965469177457","-27.1844641669049","-0.624750114412029","-0.60252688185436","-3.32739538378454","-2.61418733221227","-2.70787924929217","-0.508510107938756","0.873298367177802","-7.07765158867867","-6.87600540227028","-5.34832317639304","-6.64070591109407","-6.55765611190362","-6.45927299759386","-2.37959980616026","-3.75025620489413","-4.261818070058","-5.4585332985137","-3.54311145986184","-3.63725092592789","-3.75139374830168","-7.98186726450387"
"3760","SI-141220-99999","-5","-0.5","0.2","1","-5.05732599243044","-4.97672485971349","-16.2942435865574","-1.09200849175921","-1.06275020356389","-4.63190398764775","-5.69585534105065","-3.05819500744677","-0.47233835282048","0.819723163716982","-7.75355973439087","-8.30320352963017","-7.99145826584396","-6.94598897495764","-6.86012054983385","-6.76126036642833","-2.16970617429192","-3.12165574674312","-2.60734818857952","-1.85981196416385","-3.52369896991045","-3.60642125278788","-3.70306535898156","-7.51350245021847"
"3761","SI-141220-99999","-5","-0.5","0.6","1","-5.00373642024275","-4.89084082010642","-15.7096647147599","-1.09318972792603","-1.0673767518045","-4.58202933712838","-6.09452902101758","-3.17626341808759","-0.465117619937312","0.817837498394548","-7.98891852780579","-8.55873838778109","-9.28789608264216","-6.96867287830981","-6.91223471738062","-6.84583941355825","-2.33091071445988","-3.40688919067741","-2.4642093667635","-3.55348109588409","-3.45846374170641","-3.55549995126718","-3.66957599547066","-7.40148465907889"
"3762","SI-141220-99999","-5","-0.5","1","1","-4.98772400061958","-4.90813954577723","-14.0321660569753","-1.1755974781187","-1.14968717091873","-5.00822815651549","-6.71841249190909","-3.39568627936578","-0.45314774868593","0.806610149196374","-8.09615915324072","-8.84987850581291","-10.0225962156911","-7.07482774387764","-7.0093375880206","-6.93156141818632","-2.28355324831821","-3.08793099672523","-2.13146601390382","-1.12329938198648","-3.33970334338475","-3.42844664591157","-3.53587513882053","-7.42722446279298"
"3763","SI-141220-99999","-5","0.1","-0.2","1","-4.96002624311446","-4.96642011955812","121.447100219374","0.561185194933421","0.541109838988642","1.82858806513245","3.18795132206153","2.92643453733132","-0.62055472266511","1.04521931012568","-4.06768273801103","-3.11663343244182","-0.501206296189217","-3.90486362089628","-3.7560215105342","-3.60115287683374","-0.813203090352242","-5.89627080314347","-6.30458475450335","-8.50570696069797","-6.18201443966468","-6.34621487896595","-6.52758741416506","-9.07289957788865"
"3764","SI-141220-99999","-5","0.1","-0.6","1","-4.9208050780051","-4.93296670399463","90.1984972755086","0.718715346900915","0.681998401523287","1.9222609085026","4.07165308213183","3.17408561842735","-0.628757710036837","1.06273365962565","-4.12209386887015","-2.78370110067695","2.68674616482756","-3.68360100225646","-3.54413215040467","-3.40760812293273","-0.286875530113413","-6.04435477737274","-6.85535418280878","-10.3752340734613","-6.24996256455226","-6.41208622531635","-6.58169374136007","-9.34650200820838"
"3765","SI-141220-99999","-5","0.1","-1","1","-4.92314281413497","-4.90450090229782","65.9134470658641","0.968730599994432","0.927837216743254","2.57121510099674","5.72957133704067","3.55920496158017","-0.64793336773537","1.09090907531744","-3.77145400236932","-2.13575070473316","5.36244569805401","-3.49137550430854","-3.33415583364268","-3.17735531704615","0.312774135062175","-6.34266910336606","-7.86532204177383","-13.2953229465907","-6.36720982816868","-6.5465033348817","-6.73656027862633","-10.094348756354"
"3766","SI-141220-99999","-5","0.1","0.2","1","-4.97830483140545","-4.95904154605807","262.256352541921","0.346342688199195","0.351332188064514","1.44011720314753","1.33124949726048","2.42127139587234","-0.604994950205278","1.01987367185386","-4.37025650972054","-4.14153007637371","-1.63776783614569","-4.22941743391219","-4.07596137402243","-3.90591443711009","-1.17224001074327","-5.81037371286807","-5.4727795736342","-6.75800460010817","-6.03287764706876","-6.17665015359897","-6.32718583298243","-8.68989696510132"
"3767","SI-141220-99999","-5","0.1","0.6","1","-5.08147187149696","-5.11058930831115","820.071452975944","0.230199973901863","0.225486613300843","1.2361923693946","0.377152207128074","2.18092448653054","-0.606763718198152","1.00628651830807","-4.59237658228326","-4.81461917406806","-4.72546682141755","-4.35245867299893","-4.22121816324839","-4.08016359492157","-1.36850953863522","-5.82856895167786","-5.19177138119613","-4.71686064303089","-5.97484338795743","-6.11174868443223","-6.26108808145211","-8.61002013915261"
"3768","SI-141220-99999","-5","0.1","1","1","-5.09494320196747","-5.09981117921956","-167.460915960688","-0.0499454981829981","-0.0489767458036532","-0.347015421962492","-1.43427814161483","1.84944862685651","-0.583888172971234","0.971571535670629","-5.28465265462778","-5.67624175864482","-7.16630570910585","-4.53999544837493","-4.38610829115057","-4.2283347742146","-1.75445623100402","-4.93763723266529","-4.24196361702999","-2.6899081824417","-5.770197045922","-5.91445945405991","-6.07778340107111","-8.50995674771526"
"3769","SI-141220-99999","-5","0.3","-0.2","1","-4.95214200112814","-4.97996803802982","55.8966511680974","1.19374403929145","1.17710573628654","4.4185236019329","5.85820522711481","4.93669061700324","-0.667088965384199","1.11219734009177","-2.61312644005237","-1.73093607006205","0.0721454019766696","-2.80370819347786","-2.60462139826602","-2.40326263384806","0.778057484618099","-7.03165004198527","-7.58914129717687","-11.6003011512085","-6.94123466825809","-7.12909991182116","-7.3399532508513","-10.5772398493016"
"3770","SI-141220-99999","-5","0.3","-0.6","1","-4.94670419177749","-4.95635431567084","48.7745789412303","1.41622003491112","1.36729497315543","4.6289824091495","7.73734162609061","5.31654668540433","-0.681802103415533","1.1336379582784","-2.63156168036252","-1.01645142784577","4.00331097467507","-2.71834414202152","-2.5201601018315","-2.31472750411283","1.76638531760345","-7.26054408951202","-8.75379305393638","-13.4054022778509","-7.2132861263705","-7.41477418144017","-7.63127418951715","-11.3927092012319"
"3771","SI-141220-99999","-5","0.3","-1","1","-5.07109120583327","-5.05129492839757","44.5016308971241","1.61053699531042","1.54834936336456","4.86826313143798","9.14984723563223","5.66357301408831","-0.706705346081721","1.15487669868875","-2.78168046913212","-0.344543941125082","9.50192192000997","-2.64445978029906","-2.44088208499384","-2.22677539707962","2.66555532543588","-7.6499436005701","-9.49439117675731","-15.9798889297904","-7.47566085111159","-7.67392241976479","-7.89034841116793","-12.1157923155444"
"3772","SI-141220-99999","-5","0.3","0.2","1","-4.97110927857306","-4.95021861521928","67.1663930988488","0.999305369241835","0.978931921438608","3.9164807608126","4.2568614600823","4.33477269691139","-0.655146663455658","1.08971902578312","-3.14003148279336","-2.68153822331168","-0.404575148114574","-3.17191495254557","-2.98691578672073","-2.79533751373463","0.317129201204295","-7.05651224360596","-6.93839968339398","-7.32595689877773","-6.81259291099163","-6.96876424168787","-7.13011021064602","-10.0191292800356"
"3773","SI-141220-99999","-5","0.3","0.6","1","-5.07689479304119","-5.06121064687048","86.9820678622575","0.806333589458308","0.799685000628013","3.31179266822112","2.70014287522924","3.94211542248838","-0.651996076801528","1.0674910761954","-3.52486729248475","-3.67001244046715","-3.46998386988388","-3.56828196068288","-3.39246695652178","-3.19776382443189","-0.039969891104306","-6.83665996070587","-6.37015531569639","-7.86326657169617","-6.77410550502186","-6.9500532267122","-7.13987924692028","-10.3138239947776"
"3774","SI-141220-99999","-5","0.3","1","1","-4.99922715652232","-5.03275222662292","115.189769732666","0.664535893193772","0.647599156054429","2.4580772102919","1.44172301786162","3.87248069975814","-0.632931600705112","1.04833397965075","-3.79803209941579","-4.14193906298839","-4.8436641000036","-3.44741013249317","-3.25900231663541","-3.05946909178544","0.106863584114199","-6.25610930970769","-5.58366208085","-4.59534354690064","-6.60170784726968","-6.76044827330741","-6.93194979154358","-9.86452125392135"
"3775","SI-141220-99999","-5","0.5","-0.2","1","-4.98637295284044","-5.00911676432989","40.5137268479214","1.86657477653983","1.81827947283925","6.68692966554939","9.2370313163224","7.05692844330635","-0.714496226427117","1.17340974528897","-1.53842878232941","-0.0932619083354638","5.60594492652757","-1.91595377068067","-1.66712911077041","-1.40616488518327","3.06685422199221","-8.2253584478788","-9.33029322465786","-13.4310955953374","-8.00461469962949","-8.22773069507058","-8.46309332848962","-12.3631461783372"
"3776","SI-141220-99999","-5","0.5","-0.6","1","-5.05271607341748","-5.13383793165307","35.6246906809152","2.19925494529383","2.13479262298716","7.20171059255363","10.842131401422","7.46134178150574","-0.740317025054049","1.21171345700773","-1.24228114686156","0.834296998471292","7.85612358951813","-1.77380274932819","-1.53097003461692","-1.27521837359707","3.92237179241776","-8.44399173941519","-10.0078344029507","-17.5375017651848","-8.22685577353085","-8.47036728686477","-8.73656015510282","-13.5740639381519"
"3777","SI-141220-99999","-5","0.5","-1","1","-5.00271167255822","-5.1107340984303","33.4134059153883","2.41781699523406","2.35113373028448","7.5384669542434","12.9962886596537","8.12637499124534","-0.747987792665699","1.23102369674472","-0.992596186382961","1.86703458661548","10.8344017558771","-1.39026957138879","-1.12577838476591","-0.852222595889598","6.09287871173291","-8.53106314062636","-11.1292540730382","-18.7895050611656","-8.48200388486117","-8.72504547150216","-8.97859758713494","-14.696672659406"
"3778","SI-141220-99999","-5","0.5","0.2","1","-5.06010531803087","-5.11829854530687","45.712041064641","1.64185147848076","1.61199532408722","6.4072309310809","7.00515456388208","6.43668597199373","-0.707618367771641","1.14903187790142","-1.82173801592899","-1.60113176081785","1.78116255761909","-2.22321459064701","-2.02562284339041","-1.82051098515687","2.12455709559977","-8.22896894700988","-8.60628632469993","-10.2463649250149","-7.83916424895623","-8.0370323497049","-8.25719695715059","-11.8638160621499"
"3779","SI-141220-99999","-5","0.5","0.6","1","-4.98994459534278","-5.05309650207769","52.2321898982789","1.42220295278913","1.39109515930634","5.91514297711428","5.31044561026818","6.15996477730769","-0.686492234931375","1.12328971816797","-1.76812598655566","-2.02958281240559","-2.18639263167517","-2.26245043492389","-2.05877486744513","-1.85052192353787","1.88084305625664","-7.68326896366994","-7.34002842267377","-7.12629651485064","-7.60608883609589","-7.79733784752503","-8.01048670084556","-11.4259900584292"
"3780","SI-141220-99999","-5","0.5","1","1","-5.05727854634949","-5.12920051228804","57.0741510572008","1.3200377721816","1.29747426125849","4.88803271813579","4.02641742228016","5.69169673166614","-0.686366059458576","1.11160204844239","-2.56877870777378","-2.84280471447534","-4.41907946275938","-2.57996846985645","-2.38899440523704","-2.19089255787249","1.84840803547967","-7.45681142590956","-6.8692221367555","-6.20488338782325","-7.49857843774981","-7.68545181915511","-7.88258928953863","-11.0183216010065"
"3781","SI-141220-99999","1","-0.1","-0.2","1","0.960066447622189","0.956168442497512","51.9466346168031","-0.0307969639904986","-0.0338058273584444","-0.637842390253169","-0.130812772719747","0.608657414505263","0.116108317937944","0.97611048086735","0.285759999315832","0.622273376925126","3.92559337723463","0.904106900339","1.00560429299307","1.11256885551801","3.69164876204065","0.923602389569002","0.75308614964487","-1.77127166586645","0.769121274301181","0.643419986216391","0.503911441012742","-2.147394034837"
"3782","SI-141220-99999","1","-0.1","-0.6","1","1.00530331821796","1.02394144661684","-31382.1996375203","0.172916753712672","0.164611944754764","0.0938180407388955","1.62511416074892","1.12549478354856","0.0872338967750497","1.00003202219045","0.626636699163022","1.64623840858517","4.5931163813679","1.1469111179094","1.28022216068872","1.42238728151056","4.27098353090019","0.532818658424127","0.0211242478362479","-3.5093271204048","0.6389900913965","0.476805268409764","0.296892497962","-2.36269332919477"
"3783","SI-141220-99999","1","-0.1","-1","1","1.06783852770675","1.05624607791436","-87.9803552521859","0.277360002399934","0.255825393042344","0.0312527996942364","2.47898721952165","1.26404952655497","0.0773427159869116","1.01070630495702","0.754740198798409","2.17283677438803","10.8342552202637","1.35110794299264","1.49220924037861","1.64539143672633","5.16095944547968","0.723487399104172","-0.306150445133616","-7.0270952079215","0.725331985707705","0.563079373119848","0.381341910171369","-2.43286108210765"
"3784","SI-141220-99999","1","-0.1","0.2","1","0.975867658961522","1.0037888525284","34.7206310685657","-0.185599176149887","-0.178731854465476","-0.855686953094143","-1.44815186431415","0.568951883793297","0.144899509037598","0.957500318856128","0.452348544382737","0.243906795563145","0.453090522677293","0.879743092675178","1.00988082291881","1.15286731488552","4.2885578896042","1.30803549747688","1.69205865987729","0.695228651925031","0.837994607187925","0.717869114948114","0.583915431092227","-2.01655383837355"
"3785","SI-141220-99999","1","-0.1","0.6","1","1.07139864988846","1.06983791337368","29.8564370425976","-0.321827119011425","-0.313601714334688","-1.48331772304953","-2.3941554911788","0.212608469710394","0.180910270784149","0.94079875713401","0.11187305092627","-0.313381770753097","-0.327280643852554","0.818772782915478","0.943735694710961","1.0777432238256","4.05562961791187","1.5951907739758","2.0807737204257","2.62628007041316","1.09374573183822","0.987661216171252","0.865134754115203","-1.85819269437772"
"3786","SI-141220-99999","1","-0.1","1","1","0.982071492774102","1.00306657706986","23.7613453491975","-0.494333828204638","-0.484317874700016","-1.96596528216378","-3.63081701610386","0.0466784694761981","0.202480162732882","0.918177608851046","-0.204598874440975","-0.839850379308203","-0.97642039588181","0.576316833588727","0.69100552567986","0.816553986914542","3.76966868930049","1.7613664077228","2.79096663679566","4.35163130449983","1.02497462321455","0.902707053349276","0.769875517438343","-1.77834784237118"
